name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Porto,2018-09-06T08:00:00,16.9,16.9,15.7,92.24,0,,,,,,6.1,14,1016.1,58.7,2.9,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-06T09:00:00,16.4,16.4,15.7,95.44,0,,,,,,7.5,37,1016.4,52.8,3.5,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-06T10:00:00,18.3,18.3,15.9,85.73,0,,,,,,6.4,26,1016.3,86.5,4.6,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-06T11:00:00,21.3,21.3,16.4,73.28,0,,,,,,7.7,28,1016.3,6.7,6.9,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-06T12:00:00,21,21,16.4,74.82,0,,,,,,12.5,301,1016,0.8,7.8,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-06T13:00:00,20,20,16.2,78.67,0,,,,,,12.6,291,1015.6,12.7,10,,,0,,Clear,clear-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-06T14:00:00,20.9,20.9,15.3,70.52,0,,,,,21.6,12.5,297,1015.5,16.2,10.1,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-06T15:00:00,22.9,22.9,15.9,64.57,0,,,,,25.2,11.2,307,1014.8,16,10.1,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-06T16:00:00,22.6,22.6,15.5,63.96,0,,,,,28.8,10.9,274,1014.2,25.8,14,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-06T17:00:00,23.6,23.6,15.5,60.75,0,,,,,28.8,11,276,1013.8,16,10.3,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-06T18:00:00,22.9,22.9,15.9,64.51,0,,,,,25.2,9.6,272,1013.5,16,10.3,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-06T19:00:00,22.8,22.8,16,65.31,0,,,,,21.6,9.4,254,1013.3,25.8,14,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-06T20:00:00,22,22,15,64.68,0,,,,,,8,290,1013.3,5.5,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-06T21:00:00,19.7,19.7,16.3,80.49,0.05,,,,,,6.4,216,1013.7,5.5,10,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-06T22:00:00,18.3,18.3,15.6,84.1,,,,,,,11.1,145,1014.2,23.9,11.9,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-06T23:00:00,19.1,19.1,16.2,83.01,0.01,,,,,18,4,78,1014.3,5.5,10,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T00:00:00,18.3,18.3,15.7,84.73,0,,,,,21.6,4.9,239,1014.2,9.1,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T01:00:00,18.8,18.8,16.2,85.08,0,,,,,18,2.3,22,1013.9,7.4,10,,,0,,Clear,clear-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-07T02:00:00,18.9,18.9,16.3,84.78,0,,,,,,5.1,283,1013.8,5.5,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T03:00:00,18.2,18.2,16.2,88.15,0,,,,,21.6,5.4,190,1013.7,5.5,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T04:00:00,18,18,16.1,88.68,0,,,,,18,2.1,61,1013.6,68.1,10,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-07T05:00:00,17.3,17.3,15.6,89.84,0,,,,,,1,3,1013.8,0,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T06:00:00,17.1,17.1,15.4,89.71,0,,,,,,5.1,4,1013.6,0,8.3,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T07:00:00,18.4,18.4,13.8,74.5,0,,,,0,,6,60,1013.6,49.7,11.9,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-07T08:00:00,19.8,19.8,13.1,64.98,0.02,,,,,,4.1,96,1013.7,5.5,10.3,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T09:00:00,22.1,22.1,13.3,57.39,0,,,,,,9.1,68,1014.1,0.8,10.5,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T10:00:00,23.7,23.7,13.2,52,0,,,,,,16.8,63,1014.2,47.6,17.8,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-07T11:00:00,25.8,25.8,13.9,47.93,0,,,,,32.4,15.4,93,1014.4,5.9,10.5,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T12:00:00,27.2,27.1,13.3,42.51,0,,,,,28.8,13.2,118,1014.3,6.5,10.5,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T13:00:00,24.2,24.2,15.9,59.85,0,,,,,21.6,13.1,258,1013.9,32.4,16,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-07T14:00:00,24.8,24.8,15.3,55.2,0,,,,,21.6,11.1,277,1013.5,6.9,10.5,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T15:00:00,26.6,26.6,14.3,46.73,0,,,,,28.8,14,303,1013.1,16,10.3,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T16:00:00,27,27,13.1,42.33,0,,,,,28.8,19.2,320,1012.5,22.2,17.8,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-07T17:00:00,26.8,26.8,13,42.61,0,,,,,32.4,21.1,332,1012.2,16,10.3,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T18:00:00,25.9,25.9,12.3,42.72,0,,,,,25.2,21.8,346,1011.9,16,10.3,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T19:00:00,24.9,24.9,12.3,45.52,0,,,,,37.2,18.1,342,1011.7,54.7,17.8,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-07T20:00:00,23,23,13.9,56.56,0,,,,,,11.7,343,1012,9.1,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T21:00:00,21.7,21.7,13.5,59.41,0,,,,,,11.4,342,1012.5,9.1,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-07T22:00:00,20.9,20.9,14.1,64.99,,,,,,32.4,10,352,1012.4,38.7,11.9,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-07T23:00:00,20.7,20.7,14.2,66.22,0,,,,,,8.5,2,1012.6,5.5,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T00:00:00,21.6,21.6,14.3,62.93,0,,,,,,8.2,38,1012.5,9.1,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T01:00:00,22.1,22.1,14.1,60.81,0,,,,,,8.5,19,1012.4,70,11.9,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-08T02:00:00,21.7,21.7,13.6,59.99,0,,,,,18,7.9,50,1012.4,5.5,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T03:00:00,20.7,20.7,13.5,63.2,0,,,,,,6,355,1012.3,5.5,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T04:00:00,20.4,20.4,15.3,72.29,2.78,,,,,21.6,15.3,85,1012.5,62.8,8.2,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-08T05:00:00,20.3,20.3,15.1,72.19,0.14,,,,,18,8.4,73,1013.1,46.8,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T06:00:00,19.9,19.9,15.2,74.11,0.19,,,,,21.6,12.1,77,1013.1,15.2,10,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T07:00:00,20.2,20.2,14.2,68.57,0.1,,,,0,18,12,40,1013.4,50.3,11.9,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-08T08:00:00,20.8,20.8,15.1,69.86,0.02,,,,,18,12,46,1014,17.1,10,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T09:00:00,22.2,22.2,15.3,64.75,0.01,,,,,18,6.1,72,1014.4,17.1,10,,,0,,Rain,rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T10:00:00,23.1,23.1,15.9,63.56,0,,,,,28.8,11.8,196,1014.5,35.5,13.8,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-08T11:00:00,21.8,21.8,16.3,70.81,0,,,,,21.6,15.4,241,1015.5,5.5,10,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T12:00:00,23.1,23.1,16.4,65.92,0,,,,,21.6,15.8,228,1015.6,5.5,10,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T13:00:00,20.6,20.6,16.4,76.78,0,,,,,21.6,14.1,289,1016.2,48,8.7,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-08T14:00:00,21.2,21.2,16.4,74.35,0,,,,,18,12.7,288,1016.3,29.6,10,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T15:00:00,21.2,21.2,16.4,73.66,0,,,,,18,13.4,302,1016,33.2,10,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T16:00:00,22,22,16.5,70.99,0.03,,,,,18,10.2,309,1015.9,50.8,11.5,,,0,,"Rain, Partially cloudy",rain,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-08T17:00:00,20.6,20.6,17.1,80.28,0.05,,,,,,9.9,295,1016.6,29.6,10,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T18:00:00,22.7,22.7,16.4,67.59,0,,,,,18,4.5,96,1016.7,29.6,10,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T19:00:00,22.8,22.8,16.9,69.51,0,,,,,18,10.4,297,1016.3,66.5,11.9,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-08T20:00:00,19,19,16.6,85.8,0,,,,,,6.2,275,1017,27.7,9.2,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T21:00:00,18.1,18.1,16.6,91.04,0,,,,,,11.2,333,1017.5,27.7,7.5,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-08T22:00:00,17.9,17.9,16.6,92,,,,,,,3.6,317,1017.9,38.3,6.4,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-08T23:00:00,17.8,17.8,16.5,92.27,0,,,,,,5.9,306,1018.5,15.2,6.6,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T00:00:00,17.2,17.2,16.5,95.5,0,,,,,,5.6,298,1019,17.1,5.8,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T01:00:00,17.2,17.2,16.6,96.7,0,,,,,,8.6,338,1019.1,84.5,1.9,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-09T02:00:00,16.9,16.9,16.3,96.72,0,,,,,,2.4,45,1018.9,48.6,2.4,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T03:00:00,15.8,15.8,15.3,96.89,0,,,,,,3.6,322,1018.5,20.7,3.8,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T04:00:00,15.9,15.9,15.4,97.01,0,,,,,,2.7,313,1018.6,58.3,0.4,,,0,,Partially cloudy,fog,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-09T05:00:00,16.2,16.2,15.6,96.63,0,,,,,,4,333,1019.1,58.2,0.5,,,0,,Partially cloudy,fog,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T06:00:00,16.2,16.2,15.7,97.21,0,,,,,,1.8,345,1019.4,58.2,0.3,,,0,,Partially cloudy,fog,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T07:00:00,16,16,15.7,97.61,0,,,,0,,3.6,314,1019.7,58.3,0.2,,,0,,Partially cloudy,fog,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-09T08:00:00,16,16,15.7,98.1,0.09,,,,,,4.8,326,1020.5,59.1,0.2,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T09:00:00,16.3,16.3,15.9,97.52,0,,,,,,1.9,51,1021.1,59.1,1,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T10:00:00,17.1,17.1,16.7,97.6,0,,,,,,3.6,122,1021.3,96,2.1,,,0,,Overcast,cloudy,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-09T11:00:00,17.3,17.3,16.9,97.77,0,,,,,,6.2,292,1021.6,52.2,3.8,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T12:00:00,17.3,17.3,16.8,97,0,,,,,,8.8,265,1021.8,59.1,4.5,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T13:00:00,18.3,18.3,16.5,89.03,0,,,,,,9.9,287,1021.3,86.4,5.2,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-09T14:00:00,18.5,18.5,15.8,84.46,0,,,,,18,9,285,1021.3,58.2,6.3,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T15:00:00,18.4,18.4,15.5,83.68,0,,,,,18,8.9,301,1020.9,58.2,6.5,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T16:00:00,18.2,18.2,15.6,84.66,0,,,,,32.4,15.8,316,1020.7,88.2,5.9,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-09T17:00:00,20,20,16.2,78.53,0,,,,,21.6,10.5,318,1020.5,20.7,9.2,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T18:00:00,19.5,19.5,15.5,77.82,0,,,,,28.8,11.3,313,1020.4,15.2,10,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T19:00:00,16.4,16.4,14.8,90.06,0,,,,,32.4,11.4,302,1020.7,39.2,7.3,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-09T20:00:00,16,16,14.7,92.18,0,,,,,21.6,13.6,333,1021.3,52.2,3.1,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T21:00:00,15.4,15.4,14.9,96.88,0,,,,,,8.4,315,1021.7,52.2,3.1,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-09T22:00:00,15.9,15.9,15.4,97.18,,,,,,,1.2,4,1022.2,82.7,3.8,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-09T23:00:00,15.3,15.3,14.9,97.62,0,,,,,,4.6,140,1022.4,34.1,8,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T00:00:00,15.3,15.3,14.9,97.68,0,,,,,,5.9,167,1022.6,34.1,6.5,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T01:00:00,15.3,15.3,14.9,97.93,0,,,,,,1.9,303,1022.5,32.8,3.6,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-10T02:00:00,14.7,14.7,14.4,97.6,0,,,,,,7.1,325,1022.4,53.1,0.8,,,0,,Partially cloudy,fog,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T03:00:00,14.6,14.6,14.2,97.49,0,,,,,,7.4,155,1022.2,34.1,2.3,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T04:00:00,14.5,14.5,14.1,97.61,0,,,,,,4.1,333,1022.3,52.7,1,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-10T05:00:00,14.4,14.4,14.1,98.02,0,,,,,,3.7,346,1022.3,59.1,0,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T06:00:00,14.2,14.2,13.9,98.09,0.09,,,,,,5,355,1022.4,59.1,0,,,0,,"Rain, Partially cloudy",rain,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T07:00:00,13.3,13.3,13,98.01,0,,,,0,,3.9,334,1022.3,52.7,0.9,,,0,,Partially cloudy,fog,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-10T08:00:00,14.3,14.3,14.1,98.22,0,,,,,,2.9,1,1022.9,34.1,4.8,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T09:00:00,16.4,16.4,16.1,98.01,0,,,,,,7.3,349,1022.9,18.5,5.1,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T10:00:00,21.8,21.8,17,74.3,0,,,,,,3.7,28,1023.1,40.1,9.6,,,0,,Partially cloudy,partly-cloudy-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-10T11:00:00,24.1,24.1,17.2,65.4,0,,,,,,6.7,3,1023.2,10.8,10.2,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T12:00:00,25.9,25.9,18,61.79,0,,,,,,7.4,328,1022.9,7.1,10.4,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T13:00:00,26.6,26.6,17.5,57.34,0,,,,,18,11.3,301,1022.5,7.4,11.3,,,0,,Clear,clear-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-10T14:00:00,25.6,25.6,16.5,57.27,0,,,,,21.6,14,302,1022.3,6.3,10.7,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T15:00:00,25.7,25.7,15.9,54.86,0,,,,,21.6,20.8,321,1022,6.1,10.5,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T16:00:00,25.7,25.7,15.9,54.66,0,,,,,28.8,21.4,331,1021.3,19.5,12.3,,,0,,Clear,clear-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-10T17:00:00,25.8,25.8,15.4,52.57,0,,,,,28.8,20.9,331,1020.9,15.6,10.5,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T18:00:00,23.5,23.5,15.9,62.48,0,,,,,21.6,14.6,329,1020.6,6.1,10.5,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T19:00:00,22.4,22.4,15.1,63.21,0,,,,,25.2,17.5,328,1020.7,13.5,12.3,,,0,,Clear,clear-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-10T20:00:00,20.2,20.2,14.1,67.71,0,,,,,18,17.5,345,1021,5.5,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T21:00:00,20,20,13.4,65.62,0,,,,,,13.2,347,1021.3,0,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-10T22:00:00,19.3,19.3,13.4,68.82,,,,,,,2,359,1021.7,22.1,11.9,,,0,,Partially cloudy,partly-cloudy-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-10T23:00:00,18.1,18.1,13.8,76.08,0,,,,,,1.8,62,1021.7,0,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T00:00:00,18.6,18.6,14,74.78,0,,,,,,5.8,60,1021.6,0,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T01:00:00,17.2,17.2,14.2,82.33,0,,,,,,5.1,2,1021.1,0,11.9,,,0,,Clear,clear-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-11T02:00:00,18.1,18.1,14.3,78.24,0,,,,,,4.7,34,1021,0,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T03:00:00,18,18,14.4,79.63,0,,,,,,4.6,38,1020.7,0,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T04:00:00,17.6,17.6,14.1,79.84,0,,,,,18,6.6,52,1020.4,0,11.9,,,0,,Clear,clear-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-11T05:00:00,18.3,18.3,14.6,79.05,0,,,,,18,9.8,77,1020.4,0,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T06:00:00,18,18,14.9,81.83,0,,,,,21.6,3.1,43,1020.5,0,10,,,0,,Clear,clear-night,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T07:00:00,17.6,17.6,13.5,77.13,0,,,,0,21.6,8.3,87,1020.4,0,10.5,,,0,,Clear,clear-night,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-11T08:00:00,19.1,19.1,14.3,73.87,0,,,,,21.6,3.4,43,1021.1,0,10.2,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T09:00:00,22.5,22.5,15.2,63.57,0,,,,,21.6,3.1,67,1021.5,0,10.7,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T10:00:00,22.1,22.1,15.5,66.35,0,,,,,,7,292,1020.8,0,12.4,,,0,,Clear,clear-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-11T11:00:00,25.3,25.3,15.9,56.24,0,,,,,,6.3,309,1021.8,0,10.7,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T12:00:00,28,28.4,16.5,49.74,0,,,,,,7.5,294,1021.3,0.2,10.7,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T13:00:00,28.4,28.6,16.1,47.5,0,,,,,,8.6,284,1020.8,2.1,12.4,,,0,,Clear,clear-day,"08551099999,08544099999,LPPR,08545099999,08567099999,08560099999"
Porto,2018-09-11T14:00:00,28.2,28.2,14.9,44.42,0,,,,,,9.8,290,1020.5,6.7,10.7,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
Porto,2018-09-11T15:00:00,28.9,28.3,12.9,37.43,0,,,,,,9.2,299,1020,6.7,10.5,,,0,,Clear,clear-day,"08551099999,LPPR,08558199999,08545099999,08567099999,08560099999"
